Jeanneau 53;https://www.boats24.com/sailboat/sailing-yacht/jeanneau/498622/53-mit-yanmar-motor.html;292000;2012; Slovenia;WellMaintained
Schöchl Sunbeam 26;https://www.boats24.com/sailboat/sailing-yacht/schoechl/498602/sunbeam-26-mit-e-antrieb-kraeutler-motor.html;51600;2006; Germany;LikeNew
unbekannt Schneiderriss;https://www.boats24.com/sailboat/sailing-yacht/unbekannt/495015/schneiderriss-mit-lombardini-ldw-903-m-motor.html;Price On Request;1987; Germany;WellMaintained
Albin (SE) Albin Viggen 23;https://www.boats24.com/sailboat/cruiser/albin/498563/albin-viggen-23-mit-yamaha-motor.html;6999;1972; Germany;WellMaintained
Kother (DE) R 1081;https://www.boats24.com/sailboat/dinghy/kother/484604/r-1081-mit-honda-motor.html;19999;1982; Germany;WellMaintained
unbekannt Lotus;https://www.boats24.com/sailboat/keelboat/unbekannt/494834/lotus-mit-petters-motor.html;20000;1977; Germany;WellMaintained
Archambault a31;https://www.boats24.com/sailboat/keelboat/archambault/490643/a31-mit-nanni-diesel-motor.html;71000;2010; Italy;WellMaintained
Vindö Marin AB (SWE) vindo 30;https://www.boats24.com/sailboat/keelboat/vindoe-marin-ab/481820/vindo-30-mit-volvo-penta-motor.html;25000;1970; Italy;LikeNew
Bavaria 37 Exclusiv;https://www.boats24.com/sailboat/sailing-yacht/bavaria/498357/37-exclusiv-mit-volvo-penta-diesel-motor.html;63000;1996; Germany;WellMaintained
Dehler Optima 101;https://www.boats24.com/sailboat/sailing-yacht/dehler/498302/optima-101-mit-yanmar-2gm20-motor.html;34000;1989; Germany;WellMaintained
LM Glasfiber Folkeboot FG425;https://www.boats24.com/sailboat/keelboat/lm-glasfiber/498170/folkeboot-fg425-mit-tohatsu-motor.html;25000;1979; Germany;WellMaintained
Outborn (DE) 44;https://www.boats24.com/sailboat/sailing-yacht/outborn/496315/44-mit-perkins-md-50-motor.html;128000;1988; Germany;WellMaintained
Dufour T6 SL;https://www.boats24.com/sailboat/sailing-yacht/dufour/498200/t6-sl-mit-honda-motor.html;7500;1982; Germany;WellMaintained
Mak (PL) mak7 Race;https://www.boats24.com/sailboat/cabin-boat/mak/498205/mak7-race.html;28500;2011; Germany;LikeNew
Bicker (DE) Biga 24;https://www.boats24.com/sailboat/cabin-boat/bicker/497752/biga-24-mit-yanmar-motor.html;15000;1982; Germany;WellMaintained
BANJER Banjer 37;https://www.boats24.com/sailboat/motor-sailer/banjer/459063/banjer-37-mit-perking-motor.html;39000;1969; Belgium;WellMaintained
Helmsman Lady Helmsman;https://www.boats24.com/sailboat/sailing-yacht/helmsman/497825/lady-helmsman-mit-volvo-penta-motor.html;38000;1976; Netherlands;WellMaintained
Bavaria 31;https://www.boats24.com/sailboat/sailing-yacht/bavaria/483957/31-mit-yanmar-motor.html;29500;2000; France;WellMaintained
TES Yacht (PL) Magnam 28;https://www.boats24.com/sailboat/sailing-yacht/tes-yacht/483805/magnam-28-mit-vetus-motor.html;60000;2015; Poland;LikeNew
Bavaria 320 SL;https://www.boats24.com/sailboat/sailing-yacht/bavaria/479479/320-sl-mit-yanmar-motor.html;36000;1991; Croatia;WellMaintained
Sunbeam Yachts Sunbeam 37;https://www.boats24.com/sailboat/sailing-yacht/sunbeam-yachts/492237/sunbeam-37-mit-yanmar-motor.html;140000;2007; Germany;LikeNew
Mak (PL) MAK 7 Race;https://www.boats24.com/sailboat/sailing-yacht/mak/496132/mak-7-race-mit-yamaha-motor.html;35000;2009; Germany;WellMaintained
unbekannt heavenly twinn;https://www.boats24.com/sailboat/catamaran/unbekannt/493716/heavenly-twinn-mit-honda-motor.html;14700;1976; France;WellMaintained
Laser (GB) SB3 SB20;https://www.boats24.com/sailboat/keelboat/laser/468253/sb3-sb20.html;11000;2008; Germany;WellMaintained
Bavaria Bavaria 45 Cruiser;https://www.boats24.com/sailboat/sailing-yacht/bavaria/493594/bavaria-45-cruiser-mit-volvo-penta-motor.html;125000;2011; Italy;WellMaintained
