Yachting France Jouet 1300;https://www.boats24.com/sailboat/sailing-yacht/yachting-france/498596/jouet-1300-mit-yanmar-4-cil-motor.html;38500;1981; Greece;WellMaintained
Contest Yachts 32 CS;https://www.boats24.com/sailboat/sailing-yacht/contest-yachts/487538/32-cs-mit-volvo-penta-motor.html;29500;1984; Spain;WellMaintained
Deltania (DE) 22 S;https://www.boats24.com/sailboat/sailing-yacht/deltania/499700/22-s-mit-yamaha-motor.html;19900;2011; Germany;WellMaintained
unbekannt Inferno 29;https://www.boats24.com/sailboat/sailing-yacht/unbekannt/499670/inferno-29-mit-yanmar-motor.html;27500;1983; Germany;WellMaintained
Abeking & Rasmussen (DE) Drachen G70;https://www.boats24.com/sailboat/classic-boat/abeking-rasmussen/468188/drachen-g70-mit-johnson-motor.html;22500;1949; Germany;LikeNew
Bavaria bavaria 46 cruiser;https://www.boats24.com/sailboat/sailing-yacht/bavaria/462359/bavaria-46-cruiser-mit-volvo-penta-motor.html;80000;2005; Greece;WellMaintained
Cheoy Lee (HK) Rhodes Offshore 40;https://www.boats24.com/sailboat/classic-boat/cheoy-lee/480674/rhodes-offshore-40-mit-perkins-motor.html;29500;1970; Spain;WellMaintained
Jeanneau Sun Odyssey 54 DS;https://www.boats24.com/sailboat/sailing-yacht/jeanneau/468318/sun-odyssey-54-ds-mit-yanmar-motor.html;302500;2006; Spain;WellMaintained
Hiddensee 8 Meter Segelboot Racer orc;https://www.boats24.com/sailboat/cabin-boat/hiddensee/494187/8-meter-segelboot-racer-orc-mit-honda-motor.html;Price On Request;1982; Germany;WellMaintained
Delphia Yachts (PL) Delphia 37;https://www.boats24.com/sailboat/sailing-yacht/delphia-yachts/95403/delphia-37-mit-volvo-penta-2013-d1-30-motor.html;48000;2007; Croatia;WellMaintained
Bavaria Bavaria 30;https://www.boats24.com/sailboat/sailing-yacht/bavaria/499605/bavaria-30-mit-yanmar-motor.html;29900;1994; Germany;WellMaintained
Albin (SE) VEGA;https://www.boats24.com/sailboat/sailing-yacht/albin/499602/vega-mit-yanmar2gm20f-motor.html;27500;1973; Spain;WellMaintained
Hurley Marine (GB) 3090;https://www.boats24.com/sailboat/sailing-yacht/hurley-marine/450820/30-90-mit-barrus-shire-motor.html;16000;1975; Poland;WellMaintained
Reinke (DE) 12M;https://www.boats24.com/sailboat/sailing-yacht/reinke/499540/12m-mit-mercedes-benz-motor.html;65000;2006; Germany;WellMaintained
Helmsman Senorita;https://www.boats24.com/sailboat/sailing-yacht/helmsman/498410/senorita.html;15000;1979; Germany;WellMaintained
Deutscher Werftbau (DE) Segelyacht;https://www.boats24.com/sailboat/sailing-yacht/deutscher-werftbau/407650/segelyacht-mit-mercedes-motor.html;69000;1986; Greece;WellMaintained
