Lettseilt Comfort 30;https://www.finn.no/boat/forsale/ad.html?finnkode=213680623;115000;1981;30
Elvstrøm 717, lett prosjekt;https://www.finn.no/boat/forsale/ad.html?finnkode=191840512;12000;1980;25
Jeanneau SO39i Performance med oppgradert seilpakke, baugthruster ++++;https://www.finn.no/boat/forsale/ad.html?finnkode=218545046;1290000;2008;39
Maxi 95, godt vedlikeholdt båt med nyere motor, D1-30F;https://www.finn.no/boat/forsale/ad.html?finnkode=150523289;185000;1980;31
Nicolson 40, klassisk ketch vurderes solgt;https://www.finn.no/boat/forsale/ad.html?finnkode=218539405;390000;1979;40
Lekker seilbåt - Oslojolle 18 fot;https://www.finn.no/boat/forsale/ad.html?finnkode=218539542;15000;1994;18
Bavaria cruiser 36, 3 lugars, selges!;https://www.finn.no/boat/forsale/ad.html?finnkode=217845813;990000;2011;36
Gir bort min Randøy.;https://www.finn.no/boat/forsale/ad.html?finnkode=218522097;1;1986;29
Albin Viggen seilbåt;https://www.finn.no/boat/forsale/ad.html?finnkode=191147418;18000;1980;23
Hanse 355 - 2011 - 2 kabiner - Velholdt - Stor Seilgarderobe;https://www.finn.no/boat/forsale/ad.html?finnkode=218277638;890000;2011;35
Meget pen Hobiecat 16 til salgs;https://www.finn.no/boat/forsale/ad.html?finnkode=218511360;37000;2001;16
Manta 19 - Seilbåt med senkekjøl;https://www.finn.no/boat/forsale/ad.html?finnkode=218496605;20000;1980;19
Shift Marine søker flere salgsoppdrag! Bavaria 42 Cruiser til salgs!;https://www.finn.no/boat/forsale/ad.html?finnkode=218502767;1040000;2008;42
Johnson 26 seilbåt med mye plass;https://www.finn.no/boat/forsale/ad.html?finnkode=216453392;29000;1982;26
Oppgradert Maxi Mixer med ny motor!;https://www.finn.no/boat/forsale/ad.html?finnkode=218476728;325000;1982;35
Jeanneau Sun Odyssey 49i;https://www.finn.no/boat/forsale/ad.html?finnkode=218423630;1800000;2008;49
Oksø 32 havseiler;https://www.finn.no/boat/forsale/ad.html?finnkode=218470249;50000;1974;32
Bavaria 36 - Holiday Cruiser;https://www.finn.no/boat/forsale/ad.html?finnkode=218100011;500000;1999;36
Nessy 94 Seilbåt;https://www.finn.no/boat/forsale/ad.html?finnkode=188328635;85000;1984;31
Unik Motorseiler til salgs.;https://www.finn.no/boat/forsale/ad.html?finnkode=113936046;50000;1965;45
XCAT Sail komplett Katamaran;https://www.finn.no/boat/forsale/ad.html?finnkode=216141574;84000;2021;16
Nydelig Najad 331 selges;https://www.finn.no/boat/forsale/ad.html?finnkode=127177637;850000;2002;33
