Naver 28. Sjøsettingsklar turbåt. Sjelden mulighet!;https://www.finn.no/boat/forsale/ad.html?finnkode=218890808;30000;1976;28
Bavaria 37 Cruiser 3 cabiner;https://www.finn.no/boat/forsale/ad.html?finnkode=102075350;755000;2006;37
Maxi Fenix Dinette selges;https://www.finn.no/boat/forsale/ad.html?finnkode=219046653;85000;1981;28
Bavaria Vision 40 vurderes solgt;https://www.finn.no/boat/forsale/ad.html?finnkode=219371335;1250000;2007;40
Albin nova 33;https://www.finn.no/boat/forsale/ad.html?finnkode=219372888;160000;1984;33
Fin og romslig familieseiler med nyere motor og 2 lugarer, åpen for bud.;https://www.finn.no/boat/forsale/ad.html?finnkode=215494592;349000;1988;41
Godt utstyrt Bavaria 33 CR 2006 til salgs;https://www.finn.no/boat/forsale/ad.html?finnkode=219360052;650000;2006;35
Vindø 22;https://www.finn.no/boat/forsale/ad.html?finnkode=148627028;40000;1970;23
Bavaria Cruiser 39 - NOR registrert;https://www.finn.no/boat/forsale/ad.html?finnkode=219316373;780000;2007;39
Sweden Yachts 45 - topputstyrt, godt vedlikeholdt.;https://www.finn.no/boat/forsale/ad.html?finnkode=219340556;2350000;1999;46
Maxi 84;https://www.finn.no/boat/forsale/ad.html?finnkode=219341035;139000;1979;28
RS Quest;https://www.finn.no/boat/forsale/ad.html?finnkode=219325180;80000;2018;14
En vakker linjelekker og velseilende familiebåt selges;https://www.finn.no/boat/forsale/ad.html?finnkode=152181217;370000;1983;38
KNALLPRIS: 2010 Bavaria Cruiser 45 - NOK 1.350.000,-  + mva. - GI BUD!;https://www.finn.no/boat/forsale/ad.html?finnkode=219023558;1687000;2010;45
Ferieklar Bavaria søker ny eier;https://www.finn.no/boat/forsale/ad.html?finnkode=215684814;499000;2002;34
BÅT;https://www.finn.no/boat/forsale/ad.html?finnkode=144849249;15000;1980;15
Cenit 40;https://www.finn.no/boat/forsale/ad.html?finnkode=219294926;490000;1988;40
Bianca 28;https://www.finn.no/boat/forsale/ad.html?finnkode=215676995;29000;1974;28
Twostar 36 med nyere motor vurderes solgt;https://www.finn.no/boat/forsale/ad.html?finnkode=218112638;300000;1988;36
East Down Cutter (havseiler);https://www.finn.no/boat/forsale/ad.html?finnkode=219070749;13000;1976;32
Marieholm MS-20;https://www.finn.no/boat/forsale/ad.html?finnkode=219281355;25000;1978;21
Colvic Ufo 31;https://www.finn.no/boat/forsale/ad.html?finnkode=82189537;69000;1987;31
JEANNEAU SUN ODYSSEY 35 LEGEND - Velholdt - En eiers båt;https://www.finn.no/boat/forsale/ad.html?finnkode=218578546;749000;2006;35
Fin turseiler for den hyggelige kystseilas.;https://www.finn.no/boat/forsale/ad.html?finnkode=219260799;160000;1986;31
Fin seilbåt. Moderne konstuksjon. God takhøyde i byssa.;https://www.finn.no/boat/forsale/ad.html?finnkode=77103761;170000;1986;33
Beneteau First 21.7;https://www.finn.no/boat/forsale/ad.html?finnkode=214877942;299000;2012;22
Seilbåt selges billig, HBO 35000 kr.;https://www.finn.no/boat/forsale/ad.html?finnkode=219236606;35000;1978;26
Nydelig Najad 441 selges til høystbydende over prisantydning;https://www.finn.no/boat/forsale/ad.html?finnkode=219111165;2100000;1996;44
Skrog til Colvic Watson 34,6 fot;https://www.finn.no/boat/forsale/ad.html?finnkode=130552394;15000;1976;34
H båt.;https://www.finn.no/boat/forsale/ad.html?finnkode=169102318;30000;1976;27
Swan 391 - den ultimate langtur/tur båt;https://www.finn.no/boat/forsale/ad.html?finnkode=219219459;850000;1985;40
Camper Nicholson Havseiler til salgs 30 fot;https://www.finn.no/boat/forsale/ad.html?finnkode=214625615;44000;1977;30
Solid Bavaria med elegante linjer, båtplass;https://www.finn.no/boat/forsale/ad.html?finnkode=181980839;990000;2000;47
2008 Grand Soleil 50 - velutstyrt og velholdt;https://www.finn.no/boat/forsale/ad.html?finnkode=153744062;2650000;2008;49
Åpen for bud: Nydelig fransk kvalitetsbåt med nyere innenbords motor.;https://www.finn.no/boat/forsale/ad.html?finnkode=216745989;95000;1970;27
