Vakkert mesterstykke, fantastisk seilglede. Totalrestaurert 9mR 1912/2008.;https://www.finn.no/boat/forsale/ad.html?finnkode=215195298;0;1912;47
Bavaria 36 AC;https://www.finn.no/boat/forsale/ad.html?finnkode=215714794;585000;2003;36
Bianca 28;https://www.finn.no/boat/forsale/ad.html?finnkode=215676995;45000;1974;28
Selger vår romslig familiebåt pga ny jobb og flytting;https://www.finn.no/boat/forsale/ad.html?finnkode=215700907;150000;1986;28
SJELDEN BOSTRØM mulighet;https://www.finn.no/boat/forsale/ad.html?finnkode=193355376;495000;1986;37
Fantastisk turbåt, Bavaria 32 selges;https://www.finn.no/boat/forsale/ad.html?finnkode=215684814;529000;2002;34
Bavaria 40 Ac 2 kabiner;https://www.finn.no/boat/forsale/ad.html?finnkode=215683402;700000;2001;40
Nylig oppgradert Viksund motorseiler;https://www.finn.no/boat/forsale/ad.html?finnkode=190371574;150000;1975;31
Klassisk kvalitetsbåt fra Beneteau til salgs.;https://www.finn.no/boat/forsale/ad.html?finnkode=215687511;1790000;2000;49
Flott seilbåt for den som vil lære å seile;https://www.finn.no/boat/forsale/ad.html?finnkode=215667264;18500;1982;19
Nydelig liten seilbåt til salgs.;https://www.finn.no/boat/forsale/ad.html?finnkode=215675015;28000;1972;24
Hallberg Rassy 372;https://www.finn.no/boat/forsale/ad.html?finnkode=215678432;2550000;2011;37
I Kragerø har vi Nordkapp båter for levering 2021;https://www.gromstadbat.no/nordkapp/?utm_source=Schibsted&utm_medium=CPC%20Kampanje&utm_campaign=Nordkapp;110000;1978;34
Lohi 34 med akterkabin selges, klar for oppussing, Motor og gir er byttet.;https://www.finn.no/boat/forsale/ad.html?finnkode=214266535;4500000;2011;45
Sjelden mulighet, Moody 45 DS;https://www.finn.no/boat/forsale/ad.html?finnkode=214709297;900000;2005;39
Beneteau Oceanis 393, flott 2005 modell;https://www.finn.no/boat/forsale/ad.html?finnkode=215654496;50000;1999;32
Unik båt til salgs;https://www.finn.no/boat/forsale/ad.html?finnkode=215662841;680000;2006;33
Bavaria 33 cruiser;https://www.finn.no/boat/forsale/ad.html?finnkode=215648061;55000;1979;24
Ring for mer info 97353376;https://www.finn.no/boat/forsale/ad.html?finnkode=190747716;10000;1968;24
Albin Karlskrona Viggen 24;https://www.finn.no/boat/forsale/ad.html?finnkode=215614712;55000;1974;35
FINNSAILER 35;https://www.finn.no/boat/forsale/ad.html?finnkode=215610270;40000;1998;21
"Færdersnekka ""EWA"" FS 39 er nå til salgs.";https://www.finn.no/boat/forsale/ad.html?finnkode=215612421;495000;2003;33
Elan 333 Velutstyrt og oppgradert båt til både regatta og tur;https://www.finn.no/boat/forsale/ad.html?finnkode=182418012;220000;1987;31
