Klassisk mahogny seiler ny 2002;https://www.finn.no/boat/forsale/ad.html?finnkode=212328694;500000;2001;39
Nydelig seilbåt til sommeren;https://www.finn.no/boat/forsale/ad.html?finnkode=214476197;90000;1979;30
Beneteau Oceanis 46 (2007) - kommer for salg!;https://www.finn.no/boat/forsale/ad.html?finnkode=214465151;2000000;2007;46
Vurderer å selge min Mamba 311;https://www.finn.no/boat/forsale/ad.html?finnkode=182165723;195000;1985;31
Maxi 77 med rullefokk;https://www.finn.no/boat/forsale/ad.html?finnkode=214447212;25000;1976;25
Meget pen Hanse 370 - Kommer for salg!;https://www.finn.no/boat/forsale/ad.html?finnkode=214436616;1050000;2008;37
Bostrøm 31 MK II selges, ligger på vann i Oslo;https://www.finn.no/boat/forsale/ad.html?finnkode=214410709;96000;1978;31
Topp Melges 24 til salgs!;https://www.finn.no/boat/forsale/ad.html?finnkode=161375559;360000;2007;24
Laser seiljolle med diverse utstyr;https://www.finn.no/boat/forsale/ad.html?finnkode=214430523;39000;2013;13
Bavaria Cruiser 41;https://www.finn.no/boat/forsale/ad.html?finnkode=214402556;850000;2003;41
Stødig fjordseglar til sals;https://www.finn.no/boat/forsale/ad.html?finnkode=214410228;10000;1977;24
Albin Vega;https://www.finn.no/boat/forsale/ad.html?finnkode=214381299;49500;1977;27
Solid og trygg  motorseiler.;https://www.finn.no/boat/forsale/ad.html?finnkode=179483969;20000;1986;37
Lagoon 40 en mini maxi katamaran, aldri sjøsatt leveres umiddelbart...;https://www.finn.no/boat/forsale/ad.html?finnkode=214303974;3940000;2020;39
Gladiator 33 Familie turseiler;https://www.finn.no/boat/forsale/ad.html?finnkode=214354863;185000;1979;33
ALBIN DELTA  SELGES MED BÅTPLASS UT SESONGEN;https://www.finn.no/boat/forsale/ad.html?finnkode=214351328;150000;1986;31
Wild Cat - Formula 18;https://www.finn.no/boat/forsale/ad.html?finnkode=127828790;69000;2010;18
Walker Bay RID 275 med komplett seilrigg, pontonger, årer og el-motoor;https://www.finn.no/boat/forsale/ad.html?finnkode=214332274;12000;1900;8
Magnum 700 selges;https://www.finn.no/boat/forsale/ad.html?finnkode=153601809;5000;1980;23
Meget velholdt og komplett utstyrt Bavaria 40 C  vurderes solgt.;https://www.finn.no/boat/forsale/ad.html?finnkode=212993483;1590000;2012;40
Jeanneau sun odyssey 42 fot;https://www.finn.no/boat/forsale/ad.html?finnkode=178777144;690000;1991;42
Liten seilbåt Skagerak Wanderer;https://www.finn.no/boat/forsale/ad.html?finnkode=187995788;20000;1976;21
Sjarmerende treseiler. RING/MØT OPP.;https://www.finn.no/boat/forsale/ad.html?finnkode=191861070;40000;1970;27
Eclipse 22 Lettseilt motorseiler med overnattingsmulighet;https://www.finn.no/boat/forsale/ad.html?finnkode=214251985;25000;1982;22
SmartBoat One - 24/7 overvåkning til din båt;https://sensarmarine.com/?utm_medium=native&utm_source=finn.no&utm_campaign=finn.no%20%7C%20sov%20%7C%20baat%20sider&utm_content=bilde%202;160000;1986;28
Familievennlig motorseiler med 7 sengeplasser.;https://www.finn.no/boat/forsale/ad.html?finnkode=211589801;650000;1900;39
Unik kulturbåt, lotskutter svenskbyggd 1895.;https://www.finn.no/boat/forsale/ad.html?finnkode=160219094;20000;1986;20
20 fots seilbåter til salgs 20000.- per stykk;https://www.finn.no/boat/forsale/ad.html?finnkode=214207655;40000;1977;27
H-båt til salgs;https://www.finn.no/boat/forsale/ad.html?finnkode=181920828;320000;1986;33
Scanmar 33 til salgs;https://www.finn.no/boat/forsale/ad.html?finnkode=214098344;890000;2008;35
Solid og velseilende Sunbeam 34.2 til salgs;https://www.finn.no/boat/forsale/ad.html?finnkode=214211840;15000;2009;9
Super Optimistjolle;https://www.finn.no/boat/forsale/ad.html?finnkode=173685121;28000;2007;16
Sporty katamaran - Dart 16 JIB 2007 selges;https://www.finn.no/boat/forsale/ad.html?finnkode=214185230;349000;1981;31
Hallberg Rassy 31 Monsun m/nytt teakdekk (2010) og nyere motor;https://www.finn.no/boat/forsale/ad.html?finnkode=213895986;95000;1976;30
Albin Ballad til sommeren? Visning søndag, mulig rabatt ved rask avgjørelse.;https://www.finn.no/boat/forsale/ad.html?finnkode=147387384;65000;1983;26
Alo mikkel 26;https://www.finn.no/boat/forsale/ad.html?finnkode=213617652;175000;2017;22
Svært lettstelt og enkel seilbåt selges - inkl. båtplass i Asker ut sesongen!;https://www.finn.no/boat/forsale/ad.html?finnkode=176462434;180000;1983;30
C&C30 E - Seilbåt til salgs;https://www.finn.no/boat/forsale/ad.html?finnkode=214111719;425000;2006;30
Dette er den mest spennende 30 foter i markedet;https://www.finn.no/boat/forsale/ad.html?finnkode=213829887;40000;1977;28
Lett og stødig seiler;https://www.finn.no/boat/forsale/ad.html?finnkode=214080234;170000;1983;32
Comfort Comander;https://www.finn.no/boat/forsale/ad.html?finnkode=150241921;27000;1965;27
IOD Princess i original stand;https://www.finn.no/boat/forsale/ad.html?finnkode=214053481;45000;1978;25
Maxi 77 med innenbordsmotor og toalett.;https://www.finn.no/boat/forsale/ad.html?finnkode=214048293;360000;1987;37
RB 111 Cruiser/Racer Seilbåt med mange Racing seil. (kommer for salg);https://www.finn.no/boat/forsale/ad.html?finnkode=213998773;1;1985;33
Seilskøyte med glassfiberskrog selges/gis bort.;https://www.finn.no/boat/forsale/ad.html?finnkode=214024107;150000;1984;29
Motorseiler Sandvik 880 MS;https://www.finn.no/boat/forsale/ad.html?finnkode=214016395;499000;1983;37
Hurtig cruiser racer.;https://www.finn.no/boat/forsale/ad.html?finnkode=214010714;495000;1988;40
X-402 rask familiebåt;https://www.finn.no/boat/forsale/ad.html?finnkode=213986231;210000;1979;33
Gladiator Wauequiez 33 med båtplass sommer 2021;https://www.finn.no/boat/forsale/ad.html?finnkode=213100538;130000;1984;34
Beneteau First class 10.  Lettseilt og rask cruiser/racer.;https://www.finn.no/boat/forsale/ad.html?finnkode=213921804;15000;2000;8
2 stk Optimistjoller selges samlet for 15000 kr;https://www.finn.no/boat/forsale/ad.html?finnkode=213970458;8000;1979;22
Skipjack 22, tegnet av Eivind Amble;https://www.finn.no/boat/forsale/ad.html?finnkode=128877678
Restaureringsobjekt;https://www.finn.no/boat/forsale/ad.html?finnkode=213900242;12345;1986;31
Mottatt bud 17000,- Budrunde avsluttes søndag ettermiddag;https://www.finn.no/boat/forsale/ad.html?finnkode=213960260;15000;1976;25
TRIO 80 med nyere motor, vurderes solgt!;https://www.finn.no/boat/forsale/ad.html?finnkode=72966140;160000;1980;26
Vurderes solgt - Perfekt seilbåt å lære å seile med;https://www.finn.no/boat/forsale/ad.html?finnkode=213958515;8000;1970;19
Lærling til salgs.;https://www.finn.no/boat/forsale/ad.html?finnkode=213938937;14000;1980;12
