Sunwind 35 - god feriebåt;https://www.finn.no/boat/forsale/ad.html?finnkode=144425295;295000;1988;35
Vindø 32  selges;https://www.finn.no/boat/forsale/ad.html?finnkode=211504226;75000;1977;29
HARMONY 34;https://www.finn.no/boat/forsale/ad.html?finnkode=211496274;495000;2006;34
Velholdt og pen X-332 seilbåt         1 eier;https://www.finn.no/boat/forsale/ad.html?finnkode=211368512;710000;2001;33
Maxi 77 selges;https://www.finn.no/boat/forsale/ad.html?finnkode=211498097;35000;1981;25
Player 311 Mk II;https://www.finn.no/boat/forsale/ad.html?finnkode=211485088;110000;1985;31
BAVARIA C42 - YACHT OF THE YEAR 2021 -Visningsbåt leveringsklar til sesongen!;https://www.finn.no/boat/forsale/ad.html?finnkode=211488685;3490000;2020;42
Svært enkel seilbåt;https://www.finn.no/boat/forsale/ad.html?finnkode=211482620;7000;1975;17
Bavaria 32 AC 2004;https://www.finn.no/boat/forsale/ad.html?finnkode=209263569;385000;2004;32
Monark Magnum 700;https://www.finn.no/boat/forsale/ad.html?finnkode=140108185;10000;1980;23
Kings Cruiser 33;https://www.finn.no/boat/forsale/ad.html?finnkode=210708758;215000;1977;33
NORDSHIP YACHTS of Denmark 38 DSC - Skipsregistrert - Langtur - Senter cockpit;https://www.finn.no/boat/forsale/ad.html?finnkode=210610361;1290000;2001;38
UFO Colvick 27;https://www.finn.no/boat/forsale/ad.html?finnkode=210506809;25000;1978;27
Renovert og velholdt Nordship 28 Motorseiler;https://www.finn.no/boat/forsale/ad.html?finnkode=62787552;185000;1981;28
Vindø 50 Båt pussen er tatt med bunnstoff og polering;https://www.finn.no/boat/forsale/ad.html?finnkode=183517199;225000;1976;35
IF selges - rabatt 5,000 kr. ved salg før påske;https://www.finn.no/boat/forsale/ad.html?finnkode=211337418;30000;1970;26
Flott seilbåt for landsted, opplæring og førstegangsbåt;https://www.finn.no/boat/forsale/ad.html?finnkode=211298108;15000;1985;21
Havsfidra i god stand;https://www.finn.no/boat/forsale/ad.html?finnkode=189929688;20000;1969;20
Albin Stratus til salgs!;https://www.finn.no/boat/forsale/ad.html?finnkode=144629414;265000;1981;35
Pen Hanse 400 med mye utstyr, ligger i Sverige;https://www.finn.no/boat/forsale/ad.html?finnkode=180966562;690000;2008;40
CONTRAST 33 MED NY MOTOR I 2017 - Selges gjennom Norboat-autorisert båtmegler;https://www.finn.no/boat/forsale/ad.html?finnkode=211246307;295000;1982;32
Black Pepper Code 0, eksklusiv  daysailer i karbon;https://www.finn.no/boat/forsale/ad.html?finnkode=78087426;1790000;2014;33
