Meget pen og velholdt Jeanneau Sun Odyssev 39i (seilklar);https://www.finn.no/boat/forsale/ad.html?finnkode=212840084;1300000;2010;39
Seilbåt Marina 23;https://www.finn.no/boat/forsale/ad.html?finnkode=186128784;25000;1975;23
Fullt utstyrt Bavaria 38;https://www.finn.no/boat/forsale/ad.html?finnkode=213222220;1300000;2011;38
Fantastisk fin seilbåt med båtplass Ålesund, Beneteau Oceanis Clipper 393;https://www.finn.no/boat/forsale/ad.html?finnkode=209717800;750000;2002;40
Bavaria 38 AC - Langturbåt;https://www.finn.no/boat/forsale/ad.html?finnkode=212263318;750000;2000;39
Knarr Variant (NY PRIS), 31 fot, glassfiber. Renovert og klar for seilas.;https://www.finn.no/boat/forsale/ad.html?finnkode=187312249;100000;1973;31
Snipe og tralle til salgs;https://www.finn.no/boat/forsale/ad.html?finnkode=213199072;15000;1993;15
Grainger TR10 performance cruiser;https://www.finn.no/boat/forsale/ad.html?finnkode=213176264;890000;2002;34
Herlig klassiker som trenger omsorg!;https://www.finn.no/boat/forsale/ad.html?finnkode=213175221;1;1966;26
Flott velholdt seilebåt;https://www.finn.no/boat/forsale/ad.html?finnkode=213159875;1000000;2008;49
Dufour gib sea 33;https://www.finn.no/boat/forsale/ad.html?finnkode=213162411;420000;2001;33
Seilbåt til sommeren? -  Jeanneau Rush 77 - mye bruksbåt for pengene!;https://www.finn.no/boat/forsale/ad.html?finnkode=78116133;69000;1985;27
SmartBoat One - 24/7 overvåkning til din båt;https://sensarmarine.com/?utm_medium=native&utm_source=finn.no&utm_campaign=finn.no%20%7C%20sov%20%7C%20baat%20sider&utm_content=bilde%203;20000;1980;19
Hunter Europa 19 selges;https://www.finn.no/boat/forsale/ad.html?finnkode=184126391;1800000;2008;39
Arcona 400 i veldig god stand selges;https://www.finn.no/boat/forsale/ad.html?finnkode=212821627;35000;1986;26
Johnson 26 seilbåt med mye plass;https://www.finn.no/boat/forsale/ad.html?finnkode=212739453;360000;1982;34
Sweden Yachts C34   svensk kvalitets- seiler med 5 faste sengeplasser.;https://www.finn.no/boat/forsale/ad.html?finnkode=213111300;395000;1991;36
Jeanneau Sun Dance;https://www.finn.no/boat/forsale/ad.html?finnkode=174703005;240000;1975;31
