Sweden Yachts 45 - topputstyrt, godt vedlikeholdt.;https://www.finn.no/boat/forsale/ad.html?finnkode=219340556;2350000;1999;46
Benetau First 27.7-  sporty seilbåt til både racing og tur;https://www.finn.no/boat/forsale/ad.html?finnkode=218670662;380000;2004;27
Solid Colin Archer. Egner seg ypperlig for langturer og som bobåt.;https://www.finn.no/boat/forsale/ad.html?finnkode=219623399;500000;2000;40
stodig seiler;https://www.finn.no/boat/forsale/ad.html?finnkode=219611089;210000;1982;27
Velholdt og fin seilbåt til salgs;https://www.finn.no/boat/forsale/ad.html?finnkode=219610620;68000;1981;28
Yngling;https://www.finn.no/boat/forsale/ad.html?finnkode=219609823;30000;1984;21
Fjord 28 CS til salgs (dette kan være din liten hybel);https://www.finn.no/boat/forsale/ad.html?finnkode=211847475;140000;1979;28
Havets perle selges - Vakker havseiler;https://www.finn.no/boat/forsale/ad.html?finnkode=215847064;750000;1975;35
Shipman 28;https://www.finn.no/boat/forsale/ad.html?finnkode=219296092;85000;1977;29
Bostrøm 31 til salgs, ny motor,;https://www.finn.no/boat/forsale/ad.html?finnkode=148482919;78000;1977;31
Seil bat;https://www.finn.no/boat/forsale/ad.html?finnkode=180737612;680000;1999;31
Motorseiler med sjel selges;https://www.finn.no/boat/forsale/ad.html?finnkode=214042181;78000;1984;34
A31 - ARCHAMBAULT;https://www.finn.no/boat/forsale/ad.html?finnkode=183762051;650000;2010;31
Ferieklar Bavaria 31 Cruiser til salgs;https://www.finn.no/boat/forsale/ad.html?finnkode=218921427;620000;2008;31
Lettseilt og fin seilbåt type Hurley;https://www.finn.no/boat/forsale/ad.html?finnkode=219559457;22000;1970;22
Trygg og god familieseiler.;https://www.finn.no/boat/forsale/ad.html?finnkode=183382749;75000;1977;29
Monark 606 - 20 fot gøy seilbåt med seiler;https://www.finn.no/boat/forsale/ad.html?finnkode=219548074;8500;1970;20
Noen som vil ta eventyret videre?;https://www.finn.no/boat/forsale/ad.html?finnkode=219379420;58000;1969;29
Randøy 29 (Breiflabb) til salgs;https://www.finn.no/boat/forsale/ad.html?finnkode=174037751;190000;1988;29
Moody 31 mk2 - Volvo penta D1 30 (400 timer), mye nytt;https://www.finn.no/boat/forsale/ad.html?finnkode=155840842;275000;1986;31
Willing 31;https://www.finn.no/boat/forsale/ad.html?finnkode=214771451;140000;1978;31
J 88. Ideell for regattaseiling og morsom for familien på dagsseilas.;https://www.finn.no/boat/forsale/ad.html?finnkode=118181143;925000;2014;29
Solid langturbåt i stål kommer for salg!;https://www.finn.no/boat/forsale/ad.html?finnkode=219099295;1695000;2002;44
Albin Vega 28;https://www.finn.no/boat/forsale/ad.html?finnkode=219489146;10000;1977;28
Velholdt familieseiler - Skipsregistrert - 3 lugarer -;https://www.finn.no/boat/forsale/ad.html?finnkode=219487824;1490000;2012;40
Kommer for salg;https://www.finn.no/boat/forsale/ad.html?finnkode=219492078;1400000;2008;40
Albin 57 med senke-kjøl, Vårprosjekt for den hendige.;https://www.finn.no/boat/forsale/ad.html?finnkode=49608731;5000;1977;19
Bavaria 36 med blykjøl vurderes solgt;https://www.finn.no/boat/forsale/ad.html?finnkode=219018292;645000;2002;37
Sirena 38 Spesial;https://www.finn.no/boat/forsale/ad.html?finnkode=186398876;295000;1984;38
Båt gis bort;https://www.finn.no/boat/forsale/ad.html?finnkode=217616891;;1961;26
RS vision i meget god stand;https://www.finn.no/boat/forsale/ad.html?finnkode=219467252;45000;2005;15
Meget velholdt Hallberg-Rassy 352 Skandinavia-utgave;https://www.finn.no/boat/forsale/ad.html?finnkode=219454808;810000;1982;35
