Finn Express 741;https://www.nettivene.com/en/purjevene/finn/809922;16000
Finn Flyer Cr31;https://www.nettivene.com/en/purjevene/finn-flyer/828256;25000
E-Boat;https://www.nettivene.com/en/purjevene/e-boat/839434;950
Finngulf Finngulf 36;https://www.nettivene.com/en/purjevene/finngulf/839430;-1
Inferno 29;https://www.nettivene.com/en/purjevene/inferno/839420;8900
Siesta Siesta 32;https://www.nettivene.com/en/purjevene/siesta/839415;28500
Halcyon 23;https://www.nettivene.com/en/purjevene/halcyon/839353;1000
Helmsman My;https://www.nettivene.com/en/purjevene/helmsman/839304;750
Zoom Zoom 8 jolla;https://www.nettivene.com/en/purjevene/zoom/839301;2400
Hallberg-Rassy Mistral 33;https://www.nettivene.com/en/purjevene/hallberg-rassy/839280;33000
Finngulf 28e;https://www.nettivene.com/en/purjevene/finngulf/839157;46000
Sweden Yachts 34C;https://www.nettivene.com/en/purjevene/sweden-yachts/839086;42900
Sunwind;https://www.nettivene.com/en/purjevene/sunwind/838996;1200
Finn Express Fe74;https://www.nettivene.com/en/purjevene/finn-express/838956;3500
Mare 31;https://www.nettivene.com/en/purjevene/mare/838930;11500
One off;https://www.nettivene.com/en/purjevene/one-off/838929;13000
IF;https://www.nettivene.com/en/purjevene/if/838926;3000
Bavaria 36/3;https://www.nettivene.com/en/purjevene/bavaria/838918;57500
Guy 33;https://www.nettivene.com/en/purjevene/guy/838895;5000
Puuvene Pohjoismainen 6mr;https://www.nettivene.com/en/purjevene/puuvene/838876;15000
Inferno 29;https://www.nettivene.com/en/purjevene/inferno/838875;10500
Helmsman 26;https://www.nettivene.com/en/purjevene/helmsman/838866;3000
Joe Joe 17;https://www.nettivene.com/en/purjevene/joe/838857;3000
Avance Avance 24;https://www.nettivene.com/en/purjevene/avance/838843;5700
H-35;https://www.nettivene.com/en/purjevene/h-35/838827;13000
Comfort 32;https://www.nettivene.com/en/purjevene/comfort/838764;14999
Albin Cirrus 78;https://www.nettivene.com/en/purjevene/albin/838763;8800
Guy 22;https://www.nettivene.com/en/purjevene/guy/838744;2400
OK-Jolla;https://www.nettivene.com/en/purjevene/ok-jolla/838723;700
Walker bay 8;https://www.nettivene.com/en/purjevene/walker-bay/838689;700
Laser Laser;https://www.nettivene.com/en/purjevene/laser/838686;4000
Lohi 25;https://www.nettivene.com/en/purjevene/lohi/838675;2900
Sunwind 27/30 uimatasolla;https://www.nettivene.com/en/purjevene/sunwind/838658;9500
Murena Murena 30;https://www.nettivene.com/en/purjevene/murena/838627;9000
Finn Express 83;https://www.nettivene.com/en/purjevene/finn-express/838618;13250
Compis Compis 28;https://www.nettivene.com/en/purjevene/compis/838483;5800
One off 630;https://www.nettivene.com/en/purjevene/one-off/838476;3000
Finn;https://www.nettivene.com/en/purjevene/finn/838467;11500
Joemarin 36;https://www.nettivene.com/en/purjevene/joemarin/838433;5000
Lohi 25;https://www.nettivene.com/en/purjevene/lohi/838423;4300
Finn 26;https://www.nettivene.com/en/purjevene/finn/838350;1000
Birdie 24 Hieno tilaihme;https://www.nettivene.com/en/purjevene/birdie/838264;6500
Helmsman My;https://www.nettivene.com/en/purjevene/helmsman/838259;500
Beneteau Oceanis Clipper 393;https://www.nettivene.com/en/purjevene/beneteau/838248;97000
Sunwind 20;https://www.nettivene.com/en/purjevene/sunwind/838218;2000
Finnjolla;https://www.nettivene.com/en/purjevene/finnjolla/838169;700
Laurinkryssare L32 MK II;https://www.nettivene.com/en/purjevene/laurinkryssare/838153;22000
Lohi;https://www.nettivene.com/en/purjevene/lohi/838138;600
Laser;https://www.nettivene.com/en/purjevene/laser/838127;4800
Hanse 345 ALV 0;https://www.nettivene.com/en/purjevene/hanse/838119;80000
Hallberg-Rassy Misil 2;https://www.nettivene.com/en/purjevene/hallberg-rassy/838112;7000
Tyvex Tyvex 18;https://www.nettivene.com/en/purjevene/tyvex/838102;500
Inferno;https://www.nettivene.com/en/purjevene/inferno/838062;22000
Marina 95;https://www.nettivene.com/en/purjevene/marina/837996;17500
Bavaria 38 cruiser;https://www.nettivene.com/en/purjevene/bavaria/837984;78900
Albin Viggen;https://www.nettivene.com/en/purjevene/albin/837981;3900
Iowan 34;https://www.nettivene.com/en/purjevene/iowan/837951;31500
Muu merkki Bashford Sydney 40;https://www.nettivene.com/en/purjevene/muu-merkki/837949;4000
Johnson 26;https://www.nettivene.com/en/purjevene/johnson/837876;6800
Melges E Scow + maantietraileri;https://www.nettivene.com/en/purjevene/melges/837853;2000
Inferno 29 (vuokrausmahdollisuus);https://www.nettivene.com/en/purjevene/inferno/837850;13500
H H Scanboat;https://www.nettivene.com/en/purjevene/h/837820;3000
Eivind Still Enklingejulle;https://www.nettivene.com/en/purjevene/eivind-still/837806;4500
Avance 245;https://www.nettivene.com/en/purjevene/avance/837799;7900
Triss Magnum 600;https://www.nettivene.com/en/purjevene/triss/837728;2650
Folkboat Pohjoismainen kansanvene;https://www.nettivene.com/en/purjevene/folkboat/837695;1500
Hai;https://www.nettivene.com/en/purjevene/hai/837662;-1
Puuvene Hjuvikskryssare;https://www.nettivene.com/en/purjevene/puuvene/837654;1200
Jeanneau SO 40;https://www.nettivene.com/en/purjevene/jeanneau/837648;89000
Muu merkki Sunshine 325;https://www.nettivene.com/en/purjevene/muu-merkki/837642;29900
Optimisti Far East harjoitusjolla;https://www.nettivene.com/en/purjevene/optimisti/837606;1200
Muu merkki Imexus 27;https://www.nettivene.com/en/purjevene/muu-merkki/837604;26000
Beneteau Platu 25;https://www.nettivene.com/en/purjevene/beneteau/837577;8900
Avance 24;https://www.nettivene.com/en/purjevene/avance/837576;7850
Finmar 606/20ft;https://www.nettivene.com/en/purjevene/finmar/837550;2800
Halmatic 30;https://www.nettivene.com/en/purjevene/halmatic/837539;21000
Najad Aphrodite 42K;https://www.nettivene.com/en/purjevene/najad/837528;125000
Laser Laser Radial (plus 4.7);https://www.nettivene.com/en/purjevene/laser/837502;5800
Scylla Suur-Scylla;https://www.nettivene.com/en/purjevene/scylla/837451;40000
Albin Nova 33;https://www.nettivene.com/en/purjevene/albin/837441;22800
MF 630;https://www.nettivene.com/en/purjevene/mf/837437;1500
Ohlson 29;https://www.nettivene.com/en/purjevene/ohlson/837423;10300
K  katamariini;https://www.nettivene.com/en/purjevene/k/837386;270
Campus Fabula;https://www.nettivene.com/en/purjevene/campus/837380;1500
IW 31;https://www.nettivene.com/en/purjevene/iw/837353;18900
Ecume de Mer;https://www.nettivene.com/en/purjevene/ecume-de-mer/837332;5900
Bavaria 33 Cruiser;https://www.nettivene.com/en/purjevene/bavaria/837310;63000
Sunwind 27;https://www.nettivene.com/en/purjevene/sunwind/837281;10000
Kings Cruiser Kings Cruiser 29;https://www.nettivene.com/en/purjevene/kings-cruiser/837242;10000
Laurin Koster L 28;https://www.nettivene.com/en/purjevene/laurin-koster/837205;13500
Facil 30;https://www.nettivene.com/en/purjevene/facil/837178;28000
Ö10 Merkki ei tiedossa;https://www.nettivene.com/en/purjevene/o10/837165;120
Becker Becker 27;https://www.nettivene.com/en/purjevene/becker/837157;5900
Beneteau 35s5;https://www.nettivene.com/en/purjevene/beneteau/837135;62000
Beneteau;https://www.nettivene.com/en/purjevene/beneteau/837120;650
Hallberg-Rassy Misil II;https://www.nettivene.com/en/purjevene/hallberg-rassy/837026;5600
Guy 22;https://www.nettivene.com/en/purjevene/guy/837019;1500
