X-Yachts X-40;https://www.nettivene.com/en/purjevene/x-yachts/845717;205000
Cremo Boats - C55 Segelbåt;https://www.nettivene.com/en/purjevene/cremo/848688;12800
Muu merkki WindRider Rave;https://www.nettivene.com/en/purjevene/muu-merkki/850364;4500
Tyvex 18;https://www.nettivene.com/en/purjevene/tyvex/850351;1800
Muu merkki Kustkryssare;https://www.nettivene.com/en/purjevene/muu-merkki/850327;12500
Maxus 24;https://www.nettivene.com/en/purjevene/maxus/850323;29000
Baltic 33;https://www.nettivene.com/en/purjevene/baltic/850312;43900
Still 525;https://www.nettivene.com/en/purjevene/still/850266;3500
Sunwind 20;https://www.nettivene.com/en/purjevene/sunwind/850235;3900
Ahven Ahven 485;https://www.nettivene.com/en/purjevene/ahven/850219;2000
Laser Standard + Radial;https://www.nettivene.com/en/purjevene/laser/850175;4000
Tyvex 18;https://www.nettivene.com/en/purjevene/tyvex/850113;1700
Albin Cumulus;https://www.nettivene.com/en/purjevene/albin/850086;14900
Albin 78 Cirrus;https://www.nettivene.com/en/purjevene/albin/850060;5000
Sunwind 27;https://www.nettivene.com/en/purjevene/sunwind/850014;8700
GT-kryssare;https://www.nettivene.com/en/purjevene/gt-kryssare/850007;1700
Vagabond 18;https://www.nettivene.com/en/purjevene/vagabond/849955;3900
H H;https://www.nettivene.com/en/purjevene/h/849947;2500
Finn Flyer 27;https://www.nettivene.com/en/purjevene/finn-flyer/849943;7000
Jeanneau Bahia 23;https://www.nettivene.com/en/purjevene/jeanneau/849868;3500
Maxi 999;https://www.nettivene.com/en/purjevene/maxi/849859;47000
Macgregor 26X;https://www.nettivene.com/en/purjevene/macgregor/849858;22000
Albin Vega;https://www.nettivene.com/en/purjevene/albin/849831;4500
Guy 22;https://www.nettivene.com/en/purjevene/guy/849803;5000
Albin Viggen;https://www.nettivene.com/en/purjevene/albin/849799;4500
Puuvene Bolger Jinnin 16 Sharpie;https://www.nettivene.com/en/purjevene/puuvene/849754;150
Scylla Pikkuscylla;https://www.nettivene.com/en/purjevene/scylla/849747;-1
Albin Vega;https://www.nettivene.com/en/purjevene/albin/849705;5000
H-35;https://www.nettivene.com/en/purjevene/h-35/849699;9500
Etap 21i;https://www.nettivene.com/en/purjevene/etap/849641;12500
Elan 33  (osatakila);https://www.nettivene.com/en/purjevene/elan/849585;32000
Finngulf 33;https://www.nettivene.com/en/purjevene/finngulf/849526;97000
Windkart Club 10.7;https://www.nettivene.com/en/purjevene/windkart/849512;2800
Zoom Zoom8;https://www.nettivene.com/en/purjevene/zoom/849478;2290
Senorita Helmsman;https://www.nettivene.com/en/purjevene/senorita-helmsman/849435;10000
Ohlson 29;https://www.nettivene.com/en/purjevene/ohlson/849422;-1
Beneteau Oceanis 31;https://www.nettivene.com/en/purjevene/beneteau/849413;67000
H;https://www.nettivene.com/en/purjevene/h/849410;1950
One off;https://www.nettivene.com/en/purjevene/one-off/849398;22000
Albin Express;https://www.nettivene.com/en/purjevene/albin/849367;8000
Muu merkki lasikuituvene;https://www.nettivene.com/en/purjevene/muu-merkki/849362;1200
Tumlaren Stortumlare;https://www.nettivene.com/en/purjevene/tumlaren/849301;83000
Omavalmiste Lindqvist Båtbyggeri;https://www.nettivene.com/en/purjevene/omavalmiste/849133;9000
Jeanneau Sun Fast 35;https://www.nettivene.com/en/purjevene/jeanneau/849098;81000
Omega 30A;https://www.nettivene.com/en/purjevene/omega/849085;18700
Guyline 95HR;https://www.nettivene.com/en/purjevene/guyline/849074;22500
Teräsvene Suomeri;https://www.nettivene.com/en/purjevene/terasvene/849047;34000
Hanse 311;https://www.nettivene.com/en/purjevene/hanse/849016;45500
Finn 26;https://www.nettivene.com/en/purjevene/finn/848994;7800
Ravage 36;https://www.nettivene.com/en/purjevene/ravage/848909;17900
Vindö 40;https://www.nettivene.com/en/purjevene/vindo/848854;17000
Comfort 30;https://www.nettivene.com/en/purjevene/comfort/848730;9000
Rival 22;https://www.nettivene.com/en/purjevene/rival/848720;6000
Cremo Boats - C55 Segelbåt;https://www.nettivene.com/en/purjevene/cremo/848688;12800
Marieholm IF;https://www.nettivene.com/en/purjevene/marieholm/848664;4500
Jasmine 25;https://www.nettivene.com/en/purjevene/jasmine/848642;7500
Laser Laser;https://www.nettivene.com/en/purjevene/laser/848616;4500
H;https://www.nettivene.com/en/purjevene/h/848602;2000
C&C C&C 37/40+ wk;https://www.nettivene.com/en/purjevene/cc/848582;82000
Joe 17;https://www.nettivene.com/en/purjevene/joe/848565;1200
Hai 2000;https://www.nettivene.com/en/purjevene/hai/848500;5900
Still 525;https://www.nettivene.com/en/purjevene/still/848497;2200
Sunwind 26/28;https://www.nettivene.com/en/purjevene/sunwind/848454;10900
Folkboat;https://www.nettivene.com/en/purjevene/folkboat/848451;100
Folkboat Kansanvene;https://www.nettivene.com/en/purjevene/folkboat/848413;2200
Finn Express FE83;https://www.nettivene.com/en/purjevene/finn-express/848368;11500
Inferno 31;https://www.nettivene.com/en/purjevene/inferno/848359;28000
Scylla Suur-Scylla;https://www.nettivene.com/en/purjevene/scylla/848355;-1
Joe 17;https://www.nettivene.com/en/purjevene/joe/848291;795
