Dufour 455 Grand Large;https://www.nettivene.com/en/purjevene/dufour/747990;159000
Sunwind 30;https://www.nettivene.com/en/purjevene/sunwind/846275;27700
Albin Vega 27;https://www.nettivene.com/en/purjevene/albin/853651;2795
Albin Vega 27;https://www.nettivene.com/en/purjevene/albin/853641;6700
Vikla;https://www.nettivene.com/en/purjevene/vikla/853591;1000
Optimisti;https://www.nettivene.com/en/purjevene/optimisti/853589;359
Inferno 33;https://www.nettivene.com/en/purjevene/inferno/853569;37000
Laser;https://www.nettivene.com/en/purjevene/laser/853565;2500
Folkboat Blekinge talonpoikaispurjevene;https://www.nettivene.com/en/purjevene/folkboat/853551;2500
One off;https://www.nettivene.com/en/purjevene/one-off/853533;26000
H Artekno;https://www.nettivene.com/en/purjevene/h/853485;7900
Beneteau Oceanis 323 Clipper;https://www.nettivene.com/en/purjevene/beneteau/853479;59500
Sunwind Sunwind 26;https://www.nettivene.com/en/purjevene/sunwind/853476;6900
Omavalmiste Puinen purjevene;https://www.nettivene.com/en/purjevene/omavalmiste/853460;4000
Ohlson Ohlson 29;https://www.nettivene.com/en/purjevene/ohlson/853455;4200
Terhisail 375;https://www.nettivene.com/en/purjevene/terhisail/853420;950
Najad 373;https://www.nettivene.com/en/purjevene/najad/853414;149000
Optimisti Jolla;https://www.nettivene.com/en/purjevene/optimisti/853387;1150
IW Iw31;https://www.nettivene.com/en/purjevene/iw/853364;12700
Balans 65;https://www.nettivene.com/en/purjevene/balans/853363;2000
Muu merkki Göteborgs Eka;https://www.nettivene.com/en/purjevene/muu-merkki/853312;1300
Murena Murena 30;https://www.nettivene.com/en/purjevene/murena/853285;12000
Hobie Hobie Mirage Tandem Island;https://www.nettivene.com/en/purjevene/hobie/853203;8000
Majestic 24;https://www.nettivene.com/en/purjevene/majestic/853188;6900
Najad 320;https://www.nettivene.com/en/purjevene/najad/853186;63000
Vikla;https://www.nettivene.com/en/purjevene/vikla/853181;-1
Askeladden Askeladden 14 Segelkombi;https://www.nettivene.com/en/purjevene/askeladden/853170;1600
Still 525;https://www.nettivene.com/en/purjevene/still/853164;1950
Dufour 375 Gand Large;https://www.nettivene.com/en/purjevene/dufour/853136;83000
Dufour 34 Performance;https://www.nettivene.com/en/purjevene/dufour/853131;58000
Cenit;https://www.nettivene.com/en/purjevene/cenit/853129;64000
Dufour 325 Grand Large;https://www.nettivene.com/en/purjevene/dufour/853116;47500
Magnifik Midget;https://www.nettivene.com/en/purjevene/magnifik/853085;1200
Avance 24;https://www.nettivene.com/en/purjevene/avance/853081;8700
Sunwind 27;https://www.nettivene.com/en/purjevene/sunwind/853080;8950
Ridas;https://www.nettivene.com/en/purjevene/ridas/853057;5200
Scampi 30;https://www.nettivene.com/en/purjevene/scampi/853014;13900
Mamba 341;https://www.nettivene.com/en/purjevene/mamba/852985;36500
Maestro 35;https://www.nettivene.com/en/purjevene/maestro/852961;64000
H-35;https://www.nettivene.com/en/purjevene/h-35/852891;16500
Hobby-Cat Wild cat;https://www.nettivene.com/en/purjevene/hobby-cat/852854;2200
Jeanneau 43 DS;https://www.nettivene.com/en/purjevene/jeanneau/852833;119000
Finn Flyer 31 Cr;https://www.nettivene.com/en/purjevene/finn-flyer/852769;22000
Fabola Pokus;https://www.nettivene.com/en/purjevene/fabola/852636;1350
Folkboat Kansanvene;https://www.nettivene.com/en/purjevene/folkboat/852602;5500
Muu merkki Teemin;https://www.nettivene.com/en/purjevene/muu-merkki/852500;300
Hanse 385;https://www.nettivene.com/en/purjevene/hanse/852495;7400
