Helmsman 31 - SYYSTARJOUS NOPEIMMALLE;https://www.nettivene.com/en/purjevene/helmsman/855999;18000
Hallberg-Rassy P-28;https://www.nettivene.com/en/purjevene/hallberg-rassy/864233;18000
Laurin Koster 28;https://www.nettivene.com/en/purjevene/laurin-koster/865504;9500
Hallberg-Rassy 49;https://www.nettivene.com/en/purjevene/hallberg-rassy/865495;125000
GT-kryssare;https://www.nettivene.com/en/purjevene/gt-kryssare/865484;2600
Guy 22;https://www.nettivene.com/en/purjevene/guy/865447;2800
Dufour 375 GL;https://www.nettivene.com/en/purjevene/dufour/865432;124000
IW 23;https://www.nettivene.com/en/purjevene/iw/865399;2600
Elan 33;https://www.nettivene.com/en/purjevene/elan/865380;36500
Avance Avance 24;https://www.nettivene.com/en/purjevene/avance/865371;3000
Avance 245;https://www.nettivene.com/en/purjevene/avance/865367;8450
Najad 343;https://www.nettivene.com/en/purjevene/najad/865348;79000
Tabur yacht lll;https://www.nettivene.com/en/purjevene/tabur/865335;495
Muu merkki Laxxmarin 30;https://www.nettivene.com/en/purjevene/muu-merkki/865324;3800
Walker bay 8;https://www.nettivene.com/en/purjevene/walker-bay/865316;450
Inferno 33;https://www.nettivene.com/en/purjevene/inferno/865272;35000
Albin Vega 27;https://www.nettivene.com/en/purjevene/albin/865145;2495
Ohlson 22;https://www.nettivene.com/en/purjevene/ohlson/865131;4000
Shipman;https://www.nettivene.com/en/purjevene/shipman/865128;7500
Dehler;https://www.nettivene.com/en/purjevene/dehler/865049;8500
BlueBird 25;https://www.nettivene.com/en/purjevene/bluebird/865042;5600
Finn 26;https://www.nettivene.com/en/purjevene/finn/865010;10000
Ovington Boats 29er;https://www.nettivene.com/en/purjevene/ovington-boats/864937;5600
Albin Accent;https://www.nettivene.com/en/purjevene/albin/864935;4500
Banner 23 Racer;https://www.nettivene.com/en/purjevene/banner/864927;4000
Finn 26;https://www.nettivene.com/en/purjevene/finn/864836;3900
Jeanneau Sun Light 30;https://www.nettivene.com/en/purjevene/jeanneau/864832;28000
Muu merkki Havskryssare 45;https://www.nettivene.com/en/purjevene/muu-merkki/864818;87000
