Targa  96;https://www.nettivene.com/en/purjevene/targa/879357;25000
Marieholm If (international folksbåt);https://www.nettivene.com/en/purjevene/marieholm/892087;4500
Hallberg-Rassy 26;https://www.nettivene.com/en/purjevene/hallberg-rassy/893313;12000
Still 525;https://www.nettivene.com/en/purjevene/still/893248;2000
Jeanneau Sun Way 21;https://www.nettivene.com/en/purjevene/jeanneau/893244;8300
Sunwind 27;https://www.nettivene.com/en/purjevene/sunwind/893243;8950
Still 525;https://www.nettivene.com/en/purjevene/still/893214;3000
Finn Express 83;https://www.nettivene.com/en/purjevene/finn-express/893213;6800
Inferno 28;https://www.nettivene.com/en/purjevene/inferno/893195;23000
Inferno 29;https://www.nettivene.com/en/purjevene/inferno/893193;8900
Elan 45;https://www.nettivene.com/en/purjevene/elan/893108;1000
Scanmar 33;https://www.nettivene.com/en/purjevene/scanmar/893105;24900
Bavaria 30 C;https://www.nettivene.com/en/purjevene/bavaria/893094;46000
Albin Albin Ballad;https://www.nettivene.com/en/purjevene/albin/893003;16800
Still 525;https://www.nettivene.com/en/purjevene/still/892980;3000
Guy 22;https://www.nettivene.com/en/purjevene/guy/892953;3700
Muu merkki Vihe Satellite;https://www.nettivene.com/en/purjevene/muu-merkki/892873;2500
Johnson 23;https://www.nettivene.com/en/purjevene/johnson/892851;3500
Degerö 28;https://www.nettivene.com/en/purjevene/degero/892850;37500
Finn 26;https://www.nettivene.com/en/purjevene/finn/892835;3200
Albin Stratus;https://www.nettivene.com/en/purjevene/albin/892791;29900
Finngulf 335;https://www.nettivene.com/en/purjevene/finngulf/892740;57000
Laser Vanguard;https://www.nettivene.com/en/purjevene/laser/892724;3650
Bavaria 40 Cruiser;https://www.nettivene.com/en/purjevene/bavaria/892721;129000
Botnia H-vene Artekno;https://www.nettivene.com/en/purjevene/botnia/892686;4500
Facil 26;https://www.nettivene.com/en/purjevene/facil/892673;4500
Albin Scampi 30;https://www.nettivene.com/en/purjevene/albin/892668;8700
Hanse Hanse 311;https://www.nettivene.com/en/purjevene/hanse/892604;49500
H-star;https://www.nettivene.com/en/purjevene/h-star/892575;8000
Avance 24;https://www.nettivene.com/en/purjevene/avance/892565;4400
Omega 36;https://www.nettivene.com/en/purjevene/omega/892544;45000
Sunwind;https://www.nettivene.com/en/purjevene/sunwind/892536;1700
Hunter Hunter 34;https://www.nettivene.com/en/purjevene/hunter/892515;28000
OE;https://www.nettivene.com/en/purjevene/oe/892510;45000
Colin Archer 30;https://www.nettivene.com/en/purjevene/colin-archer/892444;47000
Macgregor;https://www.nettivene.com/en/purjevene/macgregor/892419;19500
Walker bay;https://www.nettivene.com/en/purjevene/walker-bay/892415;900
Guyline 3800;https://www.nettivene.com/en/purjevene/guyline/892386;43000
Gib-sea 312;https://www.nettivene.com/en/purjevene/gib-sea/892374;38000
Indra Indra;https://www.nettivene.com/en/purjevene/indra/892345;4100
