Hanse 415 -2017;https://www.blocket.se/annons/halland/hanse_415__2017/92650486;2400000
Grand Soleil - 2007;https://www.blocket.se/annons/stockholm/grand_soleil___2007/92650485;2250000
Båtvagga skänkes;https://www.blocket.se/annons/halland/batvagga_skankes/92644027;-1
Najad 331;https://www.blocket.se/annons/goteborg/najad_331/91665634;1095000
Maxi 68;https://www.blocket.se/annons/blekinge/maxi_68/92641951;6000
Comfort 26;https://www.blocket.se/annons/skaraborg/comfort_26/92641679;20000
Askeladden 14, samt Tohatsu 6hk fyrtakt;https://www.blocket.se/annons/vastmanland/askeladden_14__samt_tohatsu_6hk_fyrtakt/92641343;20000
Hurley 22 segelbåt;https://www.blocket.se/annons/blekinge/hurley_22_segelbat/91277225;-1
Shipman 28 med renoverad motor;https://www.blocket.se/annons/kalmar/shipman_28_med_renoverad_motor/91851854;54000
Dragonfly 28 performance;https://www.blocket.se/annons/skane/dragonfly_28_performance/92076553;1980000
Båttrailer GRATIS;https://www.blocket.se/annons/alvsborg/battrailer_gratis/92637128;-1
Comfort 30 till höstpris;https://www.blocket.se/annons/stockholm/comfort_30_till_hostpris/92633106;55000
StorFidra;https://www.blocket.se/annons/norrbotten/storfidra/91577926;35000
Bellona 30 fot;https://www.blocket.se/annons/stockholm/bellona_30_fot/92630869;35000
Hallberg Rassy 35 Rasmus;https://www.blocket.se/annons/skane/hallberg_rassy_35_rasmus/92629577;495000
Segelbåt IF 2384;https://www.blocket.se/annons/skane/segelbat_if_2384/92627400;20000
Happy-Cat NEO 2020 demobåt;https://www.blocket.se/annons/stockholm/happy_cat_neo_2020_demobat/91490733;45000
Laser;https://www.blocket.se/annons/stockholm/laser/92515927;14000
Shipman 28 årsmodell 1974;https://www.blocket.se/annons/skane/shipman_28_arsmodell_1974/90917637;35000
Fiskebåt;https://www.blocket.se/annons/alvsborg/fiskebat/92541467;30000
Havskryssare mahogny, Sunna;https://www.blocket.se/annons/stockholm/havskryssare_mahogny__sunna/88211202;175000
Maxi 130;https://www.blocket.se/annons/skane/maxi_130/92167805;750000
Nordisk folkbåt i lärk;https://www.blocket.se/annons/ostergotland/nordisk_folkbat_i_lark/92615464;-1
Segelbåt Olsson 22;https://www.blocket.se/annons/halland/segelbat_olsson_22/92611658;12500
Intressekoll Fingal 28;https://www.blocket.se/annons/stockholm/intressekoll_fingal_28/92601129;25000
"Colin Archer Stål 37 fot ""Duffy""";https://www.blocket.se/annons/skaraborg/colin_archer_stal_37_fot__duffy_/90617916;590000
Elan 31;https://www.blocket.se/annons/goteborg/elan_31/89595327;485000
Scampi i Karibien, St Martin;https://www.blocket.se/annons/goteborg/scampi_i_karibien__st_martin/92606255;100000
Comfortina 32;https://www.blocket.se/annons/goteborg/comfortina_32/91996803;390000
Bortskänkes;https://www.blocket.se/annons/skane/bortskankes/92605572;500
Ohlson 22;https://www.blocket.se/annons/skane/ohlson_22/92041730;3000
Bavaria 44;https://www.blocket.se/annons/stockholm/bavaria_44/92604243;1100000
Späckhuggare racing;https://www.blocket.se/annons/goteborg/spackhuggare_racing/92602780;79000
Mycket fin och underhållen maxi 108;https://www.blocket.se/annons/goteborg/mycket_fin_och_underhallen_maxi_108/91613519;495000
Adagio 27 behöver uppfräsning;https://www.blocket.se/annons/stockholm/adagio_27_behover_uppfrasning/92599125;19000
Fullt utrustad långseglare, fungerade bostad;https://www.blocket.se/annons/stockholm/fullt_utrustad_langseglare__fungerade_bostad/92304024;895000
