Rhapsody 34 ;https://www.blocket.se/annons/halland/rhapsody_34/95399717;120000
LM 24 Motorseglare ;https://www.blocket.se/annons/goteborg/lm_24_motorseglare/95399338;69000
Maxi-68 /1977, land el. sjösatt - ditt val ;https://www.blocket.se/annons/stockholm/maxi_68__1977__land_el__sjosatt___ditt_val/95398998;22000
Linjett 30 LR S-2888 Akleja ;https://www.blocket.se/annons/stockholm/linjett_30_lr_s_2888_akleja/95398636;45000
Colin Archer 40 fot Randesund 1988 med plastskrov ;https://www.blocket.se/annons/skane/colin_archer_40_fot_randesund_1988_med_plastskrov/89607792;880000
Albin Express ;https://www.blocket.se/annons/vasternorrland/albin_express/95397001;37000
Ekenässnipa ;https://www.blocket.se/annons/kalmar/ekenassnipa/95396648;225000
420 Jolle Ziegelmayer ;https://www.blocket.se/annons/stockholm/420_jolle_ziegelmayer/95395498;49000
Sunvind 20 ;https://www.blocket.se/annons/stockholm/sunvind_20/95396046;11000
Beason 31 ;https://www.blocket.se/annons/stockholm/beason_31/94958214;90000
S30 - skärgårdskryssare ;https://www.blocket.se/annons/kalmar/s30___skargardskryssare/95394905;95000
Contrast 33 ;https://www.blocket.se/annons/stockholm/contrast_33/95154193;349000
Smaragd SWE 115 ;https://www.blocket.se/annons/orebro/smaragd_swe_115/95393574;-1
Aphrodite 101, Bianca Yachts ;https://www.blocket.se/annons/stockholm/aphrodite_101__bianca_yachts/95393464;113000
Segelbåt Maxi 77 ;https://www.blocket.se/annons/alvsborg/segelbat_maxi_77/95392923;29000
Johnson 26 - rymlig seglare med ståhöjd ;https://www.blocket.se/annons/vastmanland/johnson_26___rymlig_seglare_med_stahojd/95392784;19000
Egen båt i Grekland ;https://www.blocket.se/annons/varmland/egen_bat_i_grekland/95151806;640000
Nautitech 40 Open (version 2) ;https://www.blocket.se/annons/skane/nautitech_40_open__version_2_/95391287;3202815
Contrast 33 -87 ;https://www.blocket.se/annons/goteborg/contrast_33__87/95391088;410000
Unik svenskbyggd lotskutter från 1895 ;https://www.blocket.se/annons/goteborg/unik_svenskbyggd_lotskutter_fran_1895/90696002;650000
Tävlings- och entusiastbåt, C40 ;https://www.blocket.se/annons/vasterbotten/tavlings__och_entusiastbat__c40/94776106;50000
Maxi 68 / Nr 1197 / Det sena korrigerade utförandet ;https://www.blocket.se/annons/stockholm/maxi_68___nr_1197___det_sena_korrigerade_utforandet/95389599;20000
Triss Magnum ;https://www.blocket.se/annons/stockholm/triss_magnum/95389447;-1
Corsair 600 pulse ;https://www.blocket.se/annons/vastmanland/corsair_600_pulse/95149471;200000
Segelbåt Vindö 45 med trailer ;https://www.blocket.se/annons/vastmanland/segelbat_vindo_45_med_trailer/95387819;-1
Maxi 77 från 1976 ;https://www.blocket.se/annons/goteborg/maxi_77_fran_1976/95388865;35000
Albin Vega, årsmodel 1969 ;https://www.blocket.se/annons/varmland/albin_vega__arsmodel_1969/95387185;30000
Nautitech 46 Fly - sista exet för leverans våren 2021 ;https://www.blocket.se/annons/skane/nautitech_46_fly___sista_exet_for_leverans_varen_2021/95388257;616920
Shipman 28, motor bytt ;https://www.blocket.se/annons/stockholm/shipman_28__motor_bytt/95387804;50000
RJ85 Bönan ;https://www.blocket.se/annons/stockholm/rj85_bonan/95387434;29500
Nordisk Folkbåt 1963 ;https://www.blocket.se/annons/stockholm/nordisk_folkbat_1963/95010442;4000
RS Tera - Segeljolle från RS Sailing ;https://www.blocket.se/annons/stockholm/rs_tera___segeljolle_fran_rs_sailing/95386772;11900
Motorseglare i stål ;https://www.blocket.se/annons/norrbotten/motorseglare_i_stal/95386622;395000
Smaragd nr 7 ;https://www.blocket.se/annons/vastmanland/smaragd_nr_7/94503310;110000
Safir Segelbåt ;https://www.blocket.se/annons/skane/safir_segelbat/94318627;75000
Monark 44 ;https://www.blocket.se/annons/alvsborg/monark_44/95384294;17000
Välseglande kustkryssare konstruerad av Olle Enderlein ;https://www.blocket.se/annons/stockholm/valseglande_kustkryssare_konstruerad_av_olle_enderlein/95383970;55000
30 fot, ½ tonnare, One Off, SNABBSEGLARE ;https://www.blocket.se/annons/stockholm/30_fot____tonnare__one_off__snabbseglare/95384640;95000
Safiren ;https://www.blocket.se/annons/goteborg/safiren/95384646;21000
E-kanot 185 ;https://www.blocket.se/annons/stockholm/e_kanot_185/95384072;15000
Lotus Scandinavia ;https://www.blocket.se/annons/stockholm/lotus_scandinavia/95383742;105000
"Nauticat 33"" ";https://www.blocket.se/annons/sodermanland/nauticat_33_/95263153;735000
Rapid ;https://www.blocket.se/annons/orebro/rapid/95383389;25000
Winga 87 / Princess från 1991 ;https://www.blocket.se/annons/skane/winga_87___princess_fran_1991/95383062;425000
Segelbåt Maxi 77 utan motor ;https://www.blocket.se/annons/stockholm/segelbat_maxi_77_utan_motor/94872425;15000
Najad 391 ;https://www.blocket.se/annons/goteborg/najad_391/95381389;1600000
Bavaria 31 längd 9,76 × 3,38 m ;https://www.blocket.se/annons/skane/bavaria_31_langd_9_76___3_38_m/95381107;545000
Mysig bohusjolle ;https://www.blocket.se/annons/goteborg/mysig_bohusjolle/95381291;9500
Havsfidra ;https://www.blocket.se/annons/halland/havsfidra/95381227;8500
X-79 ;https://www.blocket.se/annons/stockholm/x_79/95380784;74000
Fabola Campus 650 -02 med trailer ;https://www.blocket.se/annons/jonkoping/fabola_campus_650__02_med_trailer/95380690;65000
Optimistjolle ;https://www.blocket.se/annons/halland/optimistjolle/95380411;4000
Broadblue Rapier 400 Katamaran ;https://www.blocket.se/annons/stockholm/broadblue_rapier_400_katamaran/94132032;3000000
Helmsman 20 ;https://www.blocket.se/annons/ostergotland/helmsman_20/95380172;9900
Joule 44 SWE-11 ;https://www.blocket.se/annons/uppsala/joule_44_swe_11/95379470;600000
Rs k6 ;https://www.blocket.se/annons/stockholm/rs_k6/95379025;38000
Sundwind 33 ;https://www.blocket.se/annons/goteborg/sundwind_33/95379291;230000
Tillfälle Albin Singoalla 34 fot Öregrund ;https://www.blocket.se/annons/uppsala/tillfalle_albin_singoalla_34_fot_oregrund/94900441;175000
Enderleins Sarita ;https://www.blocket.se/annons/skaraborg/enderleins_sarita/95018027;40000
Colin Archer ;https://www.blocket.se/annons/stockholm/colin_archer/94529220;295000
Smaragd till bra pris ;https://www.blocket.se/annons/stockholm/smaragd_till_bra_pris/95376826;86000
Becker 22 ;https://www.blocket.se/annons/vasterbotten/becker_22/95376834;33000
Hanse 355 - nya segel/elektronik - 2011 ;https://www.blocket.se/annons/stockholm/hanse_355___nya_segel_elektronik___2011/95376575;990000
First 40.7 2004 ;https://www.blocket.se/annons/stockholm/first_40_7_2004/95376049;825000
Nord 80 - bekväm familjeseglare ;https://www.blocket.se/annons/alvsborg/nord_80___bekvam_familjeseglare/95375743;33000
Nauticat 44, #132, 1989 ;https://www.blocket.se/annons/gavleborg/nauticat_44___132__1989/95135453;1875000
Mamba 31 1980 ;https://www.blocket.se/annons/stockholm/mamba_31_1980/95211440;179000
Skipper 4,85m 70talet. ;https://www.blocket.se/annons/sodermanland/skipper_4_85m_70talet_/95374520;22000
Becker 27 ;https://www.blocket.se/annons/stockholm/becker_27/95374077;38000
Excess 11 med charter management program i medelhavet ;https://www.blocket.se/annons/flera platser/excess_11_med_charter_management_program_i_medelhavet/94114633;3493590
Dufour 530 med charter management program i medelhavet ;https://www.blocket.se/annons/flera platser/dufour_530_med_charter_management_program_i_medelhavet/94298328;5787000
Ulm 34 ;https://www.blocket.se/annons/ostergotland/ulm_34/95373389;445000
Lm27 ;https://www.blocket.se/annons/goteborg/lm27/95373245;179000
Compis 97 perfekt segelbåt för barnfamiljer och kompisgäng ;https://www.blocket.se/annons/stockholm/compis_97_perfekt_segelbat_for_barnfamiljer_och_kompisgang/95372813;178000
Crescent Skipper ;https://www.blocket.se/annons/ostergotland/crescent_skipper/95372085;5000
Murena nr 70 1975 ;https://www.blocket.se/annons/dalarna/murena_nr_70_1975/95370603;80000
Fin Maxi 95 ;https://www.blocket.se/annons/stockholm/fin_maxi_95/95369505;225000
Comfortina 32 från år 87 ;https://www.blocket.se/annons/goteborg/comfortina_32_fran_ar_87/95371172;300000
35 fots trimaran - Hembygge ;https://www.blocket.se/annons/gavleborg/35_fots_trimaran___hembygge/95371049;15000
Hallberg Rassy Monsun 31 1976 ;https://www.blocket.se/annons/halland/hallberg_rassy_monsun_31_1976/95248747;205000
Andelsbåt i Kroatien Jeanneau Odysssey 34 ;https://www.blocket.se/annons/goteborg/andelsbat_i_kroatien_jeanneau_odysssey_34/94524523;70000
Monark 606 ;https://www.blocket.se/annons/ostergotland/monark_606/95369460;30000
Laurinkoster L32 ;https://www.blocket.se/annons/vasternorrland/laurinkoster_l32/94898399;175000
Hallberg-Rassy 372 ;https://www.blocket.se/annons/goteborg/hallberg_rassy_372/95368473;2795000
Sunwind 27 i Danmark ;https://www.blocket.se/annons/skane/sunwind_27_i_danmark/95367879;99000
Segelbåt Bavaria 1060, 84 årsmodell ;https://www.blocket.se/annons/stockholm/segelbat_bavaria_1060__84_arsmodell/95367612;410000
Triss Magnum 600 ;https://www.blocket.se/annons/skaraborg/triss_magnum_600/95225838;12000
Vindö 30 ;https://www.blocket.se/annons/skane/vindo_30/95366966;20000
Maxi Fenix ;https://www.blocket.se/annons/stockholm/maxi_fenix/95366864;120000
Vindö 40 i fint skick ;https://www.blocket.se/annons/stockholm/vindo_40_i_fint_skick/95366818;195000
Lärling/Laerling ;https://www.blocket.se/annons/jonkoping/larling_laerling/95366609;11000
Albin express ;https://www.blocket.se/annons/stockholm/albin_express/95366204;55000
Neptunkryssare i plast nr 225 ;https://www.blocket.se/annons/ostergotland/neptunkryssare_i_plast_nr_225/95365125;75000
Andunge nr110 ;https://www.blocket.se/annons/goteborg/andunge_nr110/95191307;27000
Vindö 40 S/Y Tashina ;https://www.blocket.se/annons/stockholm/vindo_40_s_y_tashina/95364767;120000
Dehler 33 Classic -96 ;https://www.blocket.se/annons/stockholm/dehler_33_classic__96/95364671;525000
Compis 28 - en klassiker i jättefint skick ;https://www.blocket.se/annons/goteborg/compis_28___en_klassiker_i_jattefint_skick/93445925;70000
Tradewind 39 ;https://www.blocket.se/annons/goteborg/tradewind_39/95362987;575000
Segelbåt/Allmogebåt ;https://www.blocket.se/annons/gotland/segelbat_allmogebat/94845920;20000
Unik 500 square feet havskryssare - Knud Reimers ;https://www.blocket.se/annons/skane/unik_500_square_feet_havskryssare___knud_reimers/94517575;300000
Maxi 95 ;https://www.blocket.se/annons/varmland/maxi_95/95362086;195000
Bumerang 32 - Mycket fin - med båtvagn ;https://www.blocket.se/annons/goteborg/bumerang_32___mycket_fin___med_batvagn/94963066;195000
C&c 27 ;https://www.blocket.se/annons/stockholm/c_c_27/95361301;90000
Omega 30 A Nr 17 Darling ;https://www.blocket.se/annons/stockholm/omega_30_a_nr_17_darling/94443274;220000
Kommande försäljning Norlin 37 sjösatt 2001 ;https://www.blocket.se/annons/stockholm/kommande_forsaljning_norlin_37_sjosatt_2001/95360183;625000
Maxi 909 årsmodell 1989 nr 148 ;https://www.blocket.se/annons/stockholm/maxi_909_arsmodell_1989_nr_148/94844356;315000
Maxi 95 ;https://www.blocket.se/annons/vasterbotten/maxi_95/95120589;150000
Nauticat 39 från 1994 i gott skick ;https://www.blocket.se/annons/goteborg/nauticat_39_fran_1994_i_gott_skick/95359576;1550000
Facil 26 ;https://www.blocket.se/annons/uppsala/facil_26/95358281;40000
Monsun ;https://www.blocket.se/annons/goteborg/monsun/95358444;240000
Melges 24 ;https://www.blocket.se/annons/goteborg/melges_24/95359121;119000
Segla Gotlandrunt på X-35 ;https://www.blocket.se/annons/stockholm/segla_gotlandrunt_pa_x_35/95358064;11500
Fin Bavaria 47 ;https://www.blocket.se/annons/stockholm/fin_bavaria_47/94620978;1295000
If Segelbåt ;https://www.blocket.se/annons/norrbotten/if_segelbat/95357778;21000
Granada 27 ;https://www.blocket.se/annons/skane/granada_27/95357779;50000
Coronado Club 25 ;https://www.blocket.se/annons/stockholm/coronado_club_25/95357785;32000
Drabant 30 ;https://www.blocket.se/annons/goteborg/drabant_30/95357742;272000
Albin Vega ;https://www.blocket.se/annons/stockholm/albin_vega/95357687;27000
Ny Weta 4.4 Foam blå ;https://www.blocket.se/annons/halland/ny_weta_4_4_foam_bla/89481262;149000
SK40 Maj-Lis söker ny ägare ;https://www.blocket.se/annons/stockholm/sk40_maj_lis_soker_ny_agare/94994235;295000
Neptunkryssare bortskänkes mot avhämtning ;https://www.blocket.se/annons/stockholm/neptunkryssare_bortskankes_mot_avhamtning/93674099;-1
Spririggad segelbåt ;https://www.blocket.se/annons/kalmar/spririggad_segelbat/95355306;14000
Najad 505 / 2017 ;https://www.blocket.se/annons/goteborg/najad_505___2017/92542462;7995000
Segelbåt i stål ;https://www.blocket.se/annons/kalmar/segelbat_i_stal/85236793;350000
Hallberg-Rassy 29 ;https://www.blocket.se/annons/ostergotland/hallberg_rassy_29/94270587;235000
Maxi 120, klassisk ketchriggad segelbåt ;https://www.blocket.se/annons/blekinge/maxi_120__klassisk_ketchriggad_segelbat/95354302;250000
Maxi 77 ;https://www.blocket.se/annons/sodermanland/maxi_77/95352270;35000
Elan Impression 434 ;https://www.blocket.se/annons/ostergotland/elan_impression_434/94736974;1280000
Ohlsson 22 ;https://www.blocket.se/annons/vasternorrland/ohlsson_22/94879413;17000
Jonson 26 ;https://www.blocket.se/annons/ostergotland/jonson_26/95351874;75000
Segelbåt Cutlass 27 ;https://www.blocket.se/annons/sodermanland/segelbat_cutlass_27/95351558;42000
Katamaran Topaz 14 extreme ;https://www.blocket.se/annons/uppsala/katamaran_topaz_14_extreme/95350936;39000
