M30/sk30 ;https://www.blocket.se/annons/stockholm/m30_sk30/94710560;480000
Winga 78 ;https://www.blocket.se/annons/stockholm/winga_78/94710314;160000
Fullt utrustad Maxi 77 med inombordare ;https://www.blocket.se/annons/goteborg/fullt_utrustad_maxi_77_med_inombordare/94708993;30000
ZULEIKA 32 - Uppdaterad trygg havskryssare ;https://www.blocket.se/annons/skane/zuleika_32___uppdaterad_trygg_havskryssare/94708668;225000
Unik motorseglare - 31 fot - 1951 ;https://www.blocket.se/annons/stockholm/unik_motorseglare___31_fot___1951/94486559;90000
Omega 42 ;https://www.blocket.se/annons/stockholm/omega_42/94665359;320000
Maxi 95- 82 ;https://www.blocket.se/annons/orebro/maxi_95__82/94706503;170000
Granada 27 ;https://www.blocket.se/annons/goteborg/granada_27/94705699;30000
Maxi 84 (28 fot) ;https://www.blocket.se/annons/goteborg/maxi_84__28_fot_/94705319;150000
Herva ;https://www.blocket.se/annons/skane/herva/93354218;20000
Sun Fast 35 (2005) ;https://www.blocket.se/annons/goteborg/sun_fast_35__2005_/94705104;695000
Hobie Cat F 18 ;https://www.blocket.se/annons/stockholm/hobie_cat_f_18/94703746;35000
Laser fullutrustad ;https://www.blocket.se/annons/skane/laser_fullutrustad/94703755;36000
Maxi 95 med bogpropeller och ny motor (2021) ;https://www.blocket.se/annons/goteborg/maxi_95_med_bogpropeller_och_ny_motor__2021_/94703668;275000
Hanse 320-2009 ;https://www.blocket.se/annons/goteborg/hanse_320_2009/94702550;645000
Späckhuggare (Spækhugger) nr 276 ;https://www.blocket.se/annons/stockholm/spackhuggare__sp_khugger__nr_276/94702375;70000
Boström b31 ;https://www.blocket.se/annons/goteborg/bostrom_b31/94701370;59000
Comfortina 32 ;https://www.blocket.se/annons/vastmanland/comfortina_32/94700063;300000
Dragonfly 26 FW (1989) med registrerad 80km/h trailer ;https://www.blocket.se/annons/goteborg/dragonfly_26_fw__1989__med_registrerad_80km_h_trailer/94368650;111000
Klassisk Segelbåt-Utökryssare ;https://www.blocket.se/annons/stockholm/klassisk_segelbat_utokryssare/94699573;50000
