Dehler 29 - 1998 ;https://www.blocket.se/annons/stockholm/dehler_29___1998/95143342;495000
Arabesque 30 ;https://www.blocket.se/annons/gavleborg/arabesque_30/95143238;28000
Maxi 77 -80 ;https://www.blocket.se/annons/skaraborg/maxi_77__80/95141954;35000
Rival 22 - Thalatta ;https://www.blocket.se/annons/stockholm/rival_22___thalatta/95142006;50000
Segelbåt ;https://www.blocket.se/annons/jonkoping/segelbat/95141571;25000
Segelbåt Comfort 30 ;https://www.blocket.se/annons/stockholm/segelbat_comfort_30/95141814;79000
Allegro 33 ;https://www.blocket.se/annons/gavleborg/allegro_33/95141432;200000
Broadblue Rapier 400 Katamaran ;https://www.blocket.se/annons/stockholm/broadblue_rapier_400_katamaran/94132032;3000000
Triss Magnum-76 ;https://www.blocket.se/annons/gotland/triss_magnum_76/95139765;10000
Compis 97 - seglarglädje & akterruff ;https://www.blocket.se/annons/stockholm/compis_97___seglargladje___akterruff/95139581;135000
Fin W30 Kompromiss ;https://www.blocket.se/annons/varmland/fin_w30_kompromiss/94641294;95000
Segelbåt B31 mk2 ;https://www.blocket.se/annons/varmland/segelbat_b31_mk2/95139519;110000
Tillfälle Albin Singoalla 34 fot Öregrund ;https://www.blocket.se/annons/uppsala/tillfalle_albin_singoalla_34_fot_oregrund/94900441;175000
Nya NF ;https://www.blocket.se/annons/kalmar/nya_nf/95138747;180000
Albin Vega bortskänkes ;https://www.blocket.se/annons/vastmanland/albin_vega_bortskankes/95139088;-1
Albin 78 ;https://www.blocket.se/annons/goteborg/albin_78/95138387;25000
Lady Helmsman ;https://www.blocket.se/annons/vasternorrland/lady_helmsman/95137870;250000
Albin Express säljes ;https://www.blocket.se/annons/stockholm/albin_express_saljes/95137996;55000
Enderleins Sarita ;https://www.blocket.se/annons/skaraborg/enderleins_sarita/95018027;40000
Colin Archer ;https://www.blocket.se/annons/stockholm/colin_archer/94529220;295000
Fantasi 37 - 1980 ;https://www.blocket.se/annons/goteborg/fantasi_37___1980/95137268;825000
Beneteau|First 45|2008 ;https://www.blocket.se/annons/stockholm/beneteau_first_45_2008/95136898;1795000
IF båt ;https://www.blocket.se/annons/stockholm/if_bat/95136352;60000
Compis 28 ;https://www.blocket.se/annons/skaraborg/compis_28/95135712;21000
Nauticat 44, #132, 1989 ;https://www.blocket.se/annons/gavleborg/nauticat_44___132__1989/95135453;1875000
Trio 80 ;https://www.blocket.se/annons/goteborg/trio_80/95134541;85000
Rj-85 ;https://www.blocket.se/annons/kalmar/rj_85/95133895;-1
Safir nr 16, 1972 ;https://www.blocket.se/annons/stockholm/safir_nr_16__1972/95133197;63000
Motorseglare 40 fot ;https://www.blocket.se/annons/kalmar/motorseglare_40_fot/95013383;450000
Scanmar 25 ;https://www.blocket.se/annons/stockholm/scanmar_25/95133248;10000
Colin Archer ;https://www.blocket.se/annons/vastmanland/colin_archer/94896032;90000
IF nr 2019 från 1976 ;https://www.blocket.se/annons/stockholm/if_nr_2019_fran_1976/95132523;26000
Jeanneau Sun Odyssey 34.2 2000 årsmodel ;https://www.blocket.se/annons/sodermanland/jeanneau_sun_odyssey_34_2_2000_arsmodel/95132122;545000
Maxi Mixer ;https://www.blocket.se/annons/halland/maxi_mixer/95132039;245000
